,id,tags,light,point,nearby,region,scheme,address,weather,category,datetime,severity,dead_count,injured_count,parent_region,road_conditions,participants_count,participant_categories,geometry,participant_role,participant_gender,participant_violations,participant_health_status,vehicle_year,vehicle_brand,vehicle_color,vehicle_model,vehicle_category,status_role,status_gender,status_violations,status_health_status,status_years_of_driving_experience
974,2772696,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.279931, 'long': 45.050747}","[ ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"" ]",Сунженский  район,300.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 593 км",['Ясно'],Столкновение,2022-10-05 15:00:00,Легкий,0,3,Республика Ингушетия,['Сухое'],5,['Все участники'],POINT (45.050747 43.279931),,,,,2002.0,HYUNDAI,Иные цвета,Accent,"В-класс (малый) до 3,9 м",Водитель,Мужской,"['Нарушение правил расположения ТС на проезжей части', 'Управление ТС в состоянии алкогольного опьянения', 'Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут водитель)', 'Несоблюдение требований ОСАГО']",Скончался в течение 1 суток,26.0
975,2772700,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.279517, 'long': 45.05064}","[ ""Подход к мосту, эстакаде, путепроводу"" ]",Сунженский  район,200.0,"тр. Кавказ-Нестеровская-Алкун-Таргим-Чми, 1 км",['Ясно'],Столкновение,2022-10-01 18:15:00,Тяжёлый,0,2,Республика Ингушетия,['Сухое'],3,['Все участники'],POINT (45.05064 43.279517),,,,,2004.0,ВАЗ,Зеленый," Жигули  ВАЗ-2108, 09 и модификации                       ","В-класс (малый) до 3,9 м",Водитель,Мужской,['Несоблюдение требований ОСАГО'],"Раненый, находящийся (находившийся) на стационарном лечении",15.0
976,2449122,['Дорожно-транспортные происшествия'],"В темное время суток, освещение не включено","{'lat': 45.3128, 'long': 43.0519}","[ ""Мост"", ""Жилые дома индивидуальной застройки"" ]",Сунженский  район,900.0,"Аэропорт Ингушетия - тр. Кавказ, 2 км",['Пасмурно'],Наезд на животное,2016-11-06 18:15:00,Тяжёлый,0,2,Республика Ингушетия,"['Неисправное освещение', 'Сухое']",4,"['Все участники', 'Пешеходы']",POINT (43.0519 45.3128),"Пешеход, перед ДТП находившийся в (на) ТС в качестве водителя или пешеход, перед ДТП находившийся в (на) ТС в качестве пассажира",Мужской,,"Раненый, находящийся (находившийся) на стационарном лечении",,ВАЗ,Черный," Жигули  ВАЗ-2108, 09 и модификации                       ",Легковые автомобили (без типа),Пассажир,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
977,2449148,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.22563, 'long': 45.095444}","[ ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"", ""СП ДПС (КПМ)"" ]",Сунженский  район,,"Нестеровская-Чемульга-Аршты, 4 км",['Ясно'],Наезд на препятствие,2018-07-06 15:30:00,Тяжёлый,0,1,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части']",3,['Все участники'],POINT (45.095444 43.22563),,,,,2010.0,УАЗ,Зеленый,Прочие модели УАЗ,Минивэны и универсалы повышенной вместимости,Водитель,Мужской,"['Другие нарушения ПДД водителем', 'Несоблюдение требований ОСАГО']","Раненый, находящийся (находившийся) на стационарном лечении",35.0
978,2449150,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.069891, 'long': 44.980774}","[ ""Жилые дома индивидуальной застройки"" ]",Сунженский  район,610.0,"с Мужичи, ул Шоссейная, 2",['Ясно'],Опрокидывание,2018-07-01 21:15:00,Тяжёлый,0,3,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части', 'Отсутствие освещения']",4,['Все участники'],POINT (44.980774 43.069891),,,,,2010.0,ВАЗ,Зеленый,"ВАЗ 2111, 21110 (универсал), 21113, 21114","С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"['Выезд на полосу встречного движения', 'Несоблюдение требований ОСАГО']",Скончался в течение 1 суток,2.0
979,2747897,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.286141, 'long': 45.050308}","[ ""Мост, эстакада, путепровод"" ]",Сунженский  район,940.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 593 км",['Ясно'],Наезд на препятствие,2022-08-29 13:45:00,Легкий,0,4,Республика Ингушетия,['Сухое'],5,['Все участники'],POINT (45.050308 43.286141),,,,,2007.0,FORD,Черный,Focus,"В-класс (малый) до 3,9 м",Пассажир,Мужской,['Нарушение правил применения ремней безопасности пассажиром'],"Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара",
980,2747898,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.224755, 'long': 45.043173}","[""Uknown""]",Сунженский  район,610.0,"Иные, 1 км",['Ясно'],Съезд с дороги,2022-08-03 16:00:00,С погибшими,1,0,Республика Ингушетия,['Сухое'],1,['Все участники'],POINT (45.043173 43.224755),,,,,2002.0,ВАЗ,Белый, Жигули  ВАЗ-2107 модификации,Прочие легковые автомобили,Водитель,Мужской,"['Нарушение правил расположения ТС на проезжей части', 'Управление ТС лицом, не имеющим права на управление ТС', 'Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут водитель)', 'Несоблюдение требований ОСАГО']","Раненый, находящийся (находившийся) на стационарном лечении",
981,2449344,['Дорожно-транспортные происшествия'],Сумерки,"{'lat': 43.285906, 'long': 45.001738}","[""Uknown""]",Сунженский  район,70.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 588 км",['Ясно'],Столкновение,2018-09-08 18:30:00,Тяжёлый,0,3,Республика Ингушетия,['Сухое'],3,['Все участники'],POINT (45.001738 43.285906),,,,,2001.0,ВАЗ,Серый," Жигули  ВАЗ-2108, 09 и модификации                       ","В-класс (малый) до 3,9 м",Водитель,Мужской,['Неправильный выбор дистанции'],Не пострадал,9.0
982,2449447,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.3142, 'long': 45.0525}","[ ""Жилые дома индивидуальной застройки"" ]",Сунженский  район,900.0,"с Галашки, ул Шоссейная",['Ясно'],Наезд на животное,2016-07-07 03:20:00,Тяжёлый,0,2,Республика Ингушетия,"['Сухое', 'Отсутствие освещения']",2,['Все участники'],POINT (45.0525 43.3142),,,,,1993.0,ВАЗ,Иные цвета," Жигули  ВАЗ-2108, 09 и модификации                       ",Легковые автомобили (без типа),Водитель,Мужской,"[""Uknown""]",Не пострадал,25.0
983,2449405,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.287648, 'long': 44.980398}","[ ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"", ""Остановка общественного транспорта"" ]",Сунженский  район,600.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 587 км",['Ясно'],Наезд на препятствие,2019-04-24 07:50:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],1,['Все участники'],POINT (44.980398 43.287648),,,,,2004.0,ВАЗ,Зеленый," Жигули  ВАЗ-2108, 09 и модификации                       ","В-класс (малый) до 3,9 м",Пассажир,Мужской,['Нарушение правил применения ремней безопасности пассажиром'],Получил телесные повреждения с показанием к лечению в медицинских организациях (кроме разовой медицинской помощи),
984,2804213,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.312337, 'long': 45.031961}","[ ""Многоквартирные жилые дома"", ""Остановка маршрутного такси"" ]",Сунженский  район,200.0,"пгт Сунжа, ул Калинина, 133",['Ясно'],Столкновение,2023-01-14 13:20:00,С погибшими,3,1,Республика Ингушетия,['Сухое'],4,['Все участники'],POINT (45.031961 43.312337),,,,,2005.0,MERCEDES,Белый,C-класс,"В-класс (малый) до 3,9 м",Водитель,Мужской,"['Несоблюдение очередности проезда', 'Управление ТС лицом, не имеющим права на управление ТС', 'Эксплуатация незарегистрированного ТС']",Не пострадал,
985,2804216,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.307942, 'long': 45.048537}","[ ""Жилые дома индивидуальной застройки"" ]",Сунженский  район,940.0,"пгт Сунжа, ул Сейнароева, 64",['Ясно'],Наезд на препятствие,2022-12-24 12:30:00,Легкий,0,3,Республика Ингушетия,['Сухое'],3,['Все участники'],POINT (45.048537 43.307942),,,,,2017.0,УАЗ,Серый,Patriot (Патриот),Прочие легковые автомобили,Пассажир,Женский,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
986,2804220,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.286648, 'long': 44.992222}","[""Uknown""]",Сунженский  район,940.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 589 км",['Ясно'],Наезд на препятствие,2022-12-23 10:20:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],1,['Все участники'],POINT (44.992222 43.286648),,,,,1999.0,MERCEDES,Синий,S-класс,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,['Нарушение правил расположения ТС на проезжей части'],Не пострадал,15.0
987,2804224,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.283883, 'long': 45.033388}","[""Uknown""]",Сунженский  район,70.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 593 км",['Снегопад'],Столкновение,2022-12-06 18:40:00,Тяжёлый,0,1,Республика Ингушетия,['Заснеженное'],3,['Все участники'],POINT (45.033388 43.283883),,,,,2013.0,ВАЗ,Иные цвета,Priora,Прочие легковые автомобили,Водитель,Мужской,"['Несоответствие скорости конкретным условиям движения', 'Управление ТС лицом, не имеющим права на управление ТС', 'Светопропускание стекол менее нормативного', 'Несоблюдение требований ОСАГО', 'Отказ водителя от прохождения медицинского освидетельствования на состояние опьянения']",Не пострадал,
988,2448814,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': None, 'long': None}","[ ""АЗС"" ]",Сунженский  район,850.0,"ст-ца Троицкая, ул Шоссейная, 44",['Ясно'],Наезд на пешехода,2015-12-24 23:30:00,С погибшими,1,0,Республика Ингушетия,"['Сухое', 'Отсутствие освещения']",2,"['Все участники', 'Пешеходы']",,Пешеход,Мужской,['Нахождение на проезжей части без цели её перехода'],Скончался в течение 1 суток,2007.0,ВАЗ,Иные цвета,"ВАЗ 2110, 21101, 21102, 21103, 21108","С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,['Нарушение правил расположения ТС на проезжей части'],"Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара",11.0
989,2718997,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.279924, 'long': 45.050747}","[ ""Нерегулируемый перекрёсток равнозначных улиц (дорог)"" ]",Сунженский  район,300.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 593 км",['Ясно'],Столкновение,2022-06-08 16:45:00,Легкий,0,3,Республика Ингушетия,['Сухое'],3,['Все участники'],POINT (45.050747 43.279924),,,,,2005.0,ВАЗ,Иные цвета,ВАЗ 2115 и модификации,"В-класс (малый) до 3,9 м",Водитель,Мужской,['Несоблюдение требований ОСАГО'],Не пострадал,12.0
990,2830028,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.279947, 'long': 45.050737}","[ ""Мост, эстакада, путепровод"", ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"" ]",Сунженский  район,300.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 593 км",['Ясно'],Столкновение,2023-04-26 21:20:00,С погибшими,1,0,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Мотоциклисты']",POINT (45.050737 43.279947),,,,,2005.0,ВАЗ,Черный,ВАЗ 2115 и модификации,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"['Несоответствие скорости конкретным условиям движения', 'Другие нарушения ПДД водителем']",Скончался на месте ДТП до приезда скорой медицинской помощи,24.0
991,2867542,['Дорожно-транспортные происшествия'],Сумерки,"{'lat': 43.2327, 'long': 45.0766}","[""Uknown""]",Сунженский  район,600.0,"Нестеровская-Чемульга-Аршты, 2 км",['Ясно'],Съезд с дороги,2023-07-29 19:30:00,Тяжёлый,0,2,Республика Ингушетия,['Сухое'],3,['Все участники'],POINT (45.0766 43.2327),,,,,2005.0,ГАЗ,Желтый,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Прочие одноярусные,Водитель,Мужской,"['Выезд на полосу встречного движения', 'Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут водитель)', 'Несоблюдение требований ОСАГО']",Скончался в течение 2 суток,38.0
992,2867545,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.2858, 'long': 45.0015}","[""Uknown""]",Сунженский  район,910.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 590 км",['Дождь'],Наезд на стоящее ТС,2023-07-15 23:30:00,Легкий,0,2,Республика Ингушетия,['Мокрое'],3,"['Все участники', 'Пешеходы']",POINT (45.0015 43.2858),"Пешеход, перед ДТП находившийся в (на) ТС в качестве водителя или пешеход, перед ДТП находившийся в (на) ТС в качестве пассажира",Мужской,,"Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара",2013.0,FORD,Белый,Focus,Прочие легковые автомобили,Водитель,Мужской,"['Выезд на полосу встречного движения', 'Несоблюдение требований ОСАГО']","Раненый, находящийся (находившийся) на стационарном лечении",2.0
993,2830030,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.319792, 'long': 45.056777}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый перекрёсток равнозначных улиц (дорог)"" ]",Сунженский  район,,"пгт Сунжа, ул Калинина, 6",['Ясно'],Наезд на пешехода,2023-04-24 23:00:00,Тяжёлый,0,2,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части']",3,"['Все участники', 'Пешеходы']",POINT (45.056777 43.319792),Пешеход,Женский,,"Раненый, находящийся (находившийся) на стационарном лечении",2004.0,ВАЗ,Иные цвета,"ВАЗ 2110, 21101, 21102, 21103, 21108","В-класс (малый) до 3,9 м",Пассажир,Женский,"[""Uknown""]","Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара",
994,2830035,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.2127, 'long': 45.0225}","[""Uknown""]",Сунженский  район,930.0,"тр. Кавказ-Нестеровская-Алкун-Таргим-Чми, 10 км",['Ясно'],Съезд с дороги,2023-03-15 09:00:00,Легкий,0,1,Республика Ингушетия,['Сухое'],1,['Все участники'],POINT (45.0225 43.2127),,,,,2007.0,ВАЗ,Белый, Жигули  ВАЗ-2107 модификации,"В-класс (малый) до 3,9 м",Водитель,Мужской,['Несоблюдение требований ОСАГО'],"Раненый, находящийся (находившийся) на стационарном лечении",35.0
995,2853352,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.2975, 'long': 44.983}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"", ""Нерегулируемый перекрёсток"" ]",Сунженский  район,770.0,"ст-ца Троицкая, ул Чкалова, 1",['Ясно'],Наезд на пешехода,2023-06-26 17:40:00,С погибшими,1,0,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы']",POINT (44.983 43.2975),Пешеход,Мужской,['Неожиданный выход из-за ТС'],"Скончался на месте ДТП по прибытию скорой медицинской помощи, но до транспортировки в мед. организацию",1998.0,AUDI,Синий,А8,"С-класс (малый средний, компактный) до 4,3 м",Пассажир,Мужской,['Нарушение правил применения ремней безопасности пассажиром'],"Раненый, находящийся (находившийся) на стационарном лечении",
996,2853356,['Дорожно-транспортные происшествия'],Сумерки,"{'lat': 43.289, 'long': 45.0647}","[""Uknown""]",Сунженский  район,200.0,"пгт Сунжа, Подъезд к ж/д. ст.Слепцовская от тр. Кавказ, 1 км",['Дождь'],Столкновение,2023-06-16 18:30:00,С погибшими,7,0,Республика Ингушетия,['Мокрое'],7,['Все участники'],POINT (45.0647 43.289),,,,,2001.0,MERCEDES,Серый,E-класс,"В-класс (малый) до 3,9 м",Водитель,Мужской,['Превышение установленной скорости движения'],Скончался на месте ДТП до приезда скорой медицинской помощи,11.0
997,2853359,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.3122, 'long': 44.9499}","[ ""АЗС"" ]",Сунженский  район,200.0,"Орджоникидзевская-Назрань, 6 км",['Ясно'],Столкновение,2023-06-06 15:00:00,С погибшими,1,12,Республика Ингушетия,['Сухое'],15,['Все участники'],POINT (44.9499 43.3122),,,,,2005.0,Прочие марки ТС,Черный,Прочие марки и модели ТС,"В-класс (малый) до 3,9 м",Водитель,Мужской,['Несоблюдение очередности проезда'],Не пострадал,11.0
998,2448810,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': None, 'long': None}","[ ""АЗС"" ]",Сунженский  район,220.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 588 км",['Снегопад'],Столкновение,2015-12-30 19:00:00,Тяжёлый,0,2,Республика Ингушетия,"['Недостатки зимнего содержания', 'Заснеженное']",3,['Все участники'],,,,,,2005.0,ВАЗ,Иные цвета,ВАЗ 2114 и модификации,"В-класс (малый) до 3,9 м",Водитель,Мужской,"['Неправильный выбор дистанции', 'Управление ТС в состоянии алкогольного опьянения', 'Управление ТС лицом, не имеющим права на управление ТС', 'Несоблюдение требований ОСАГО']","Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",
999,2813039,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.282329, 'long': 45.068868}","[""Uknown""]",Сунженский  район,610.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 595 км",['Ясно'],Съезд с дороги,2023-02-16 07:00:00,С погибшими,1,15,Республика Ингушетия,['Заснеженное'],17,['Все участники'],POINT (45.068868 43.282329),,,,,1989.0,SETRA,Белый,Прочие модели SETRA,Прочие одноярусные,Пассажир,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
1000,2643241,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.285352, 'long': 45.008186}","[""Uknown""]",Сунженский  район,70.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 589 км",['Ясно'],Столкновение,2021-10-26 09:00:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],2,['Все участники'],POINT (45.008186 43.285352),,,,,2003.0,ВАЗ,Синий," Жигули  ВАЗ-2108, 09 и модификации                       ","В-класс (малый) до 3,9 м",Пассажир,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",
1001,2772688,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.301149, 'long': 45.070424}","[ ""Иной объект"" ]",Сунженский  район,230.0,"Орджоникидзевская-Ачхой Мартан-Урус Мартан, 1 км",['Ясно'],Съезд с дороги,2022-10-29 18:30:00,Тяжёлый,0,2,Республика Ингушетия,['Сухое'],3,['Все участники'],POINT (45.070424 43.301149),,,,,2006.0,ГАЗ,Желтый,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Прочие одноярусные,Водитель,Мужской,"['Выезд на полосу встречного движения', 'Несоблюдение требований ОСАГО']","Раненый, находящийся (находившийся) на стационарном лечении",7.0
1002,2643253,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.281142, 'long': 45.084801}","[ ""Автостоянка (отделенная от проезжей части)"" ]",Сунженский  район,930.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 596 км",['Ясно'],Наезд на препятствие,2021-10-10 08:20:00,С погибшими,1,0,Республика Ингушетия,['Сухое'],1,['Все участники'],POINT (45.084801 43.281142),,,,,2013.0,ВАЗ,Черный,Priora,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"['Несоответствие скорости конкретным условиям движения', 'Эксплуатация технически неисправного ТС (проставляется в случае ДТП по причине технеисправности)']","Раненый, находящийся (находившийся) на стационарном лечении",9.0
1003,2449473,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.284953, 'long': 45.013561}","[ ""АЗС"", ""Регулируемый перекресток"" ]",Сунженский  район,400.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 590 км",['Ясно'],Столкновение,2020-07-20 08:50:00,Тяжёлый,0,2,Республика Ингушетия,['Сухое'],4,['Все участники'],POINT (45.013561 43.284953),,,,,2011.0,ВАЗ,Серый,Kalina,"В-класс (малый) до 3,9 м",Водитель,Мужской,"[""Uknown""]",Не пострадал,9.0
1004,2448838,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.3125, 'long': 45.0517}","[ ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"", ""Нерегулируемый пешеходный переход"" ]",Сунженский  район,120.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 587 км",['Ясно'],Столкновение,2018-02-04 16:10:00,Легкий,0,4,Республика Ингушетия,['Сухое'],5,['Все участники'],POINT (45.0517 43.3125),,,,,2000.0,ВАЗ,Зеленый," Жигули  ВАЗ-2108, 09 и модификации                       ","В-класс (малый) до 3,9 м",Водитель,Мужской,"['Превышение установленной скорости движения', 'Выезд на полосу встречного движения', 'Несоблюдение требований ОСАГО']",Скончался на месте ДТП до приезда скорой медицинской помощи,12.0
1005,2448942,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': None, 'long': None}","[ ""Жилые дома индивидуальной застройки"" ]",Сунженский  район,220.0,"пгт Сунжа, ул Свердлова, 145",['Ясно'],Столкновение,2018-04-07 09:00:00,Тяжёлый,0,4,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части']",5,['Все участники'],,,,,,2012.0,ВАЗ,Зеленый,Priora,Прочие легковые автомобили,Пассажир,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
1006,2448924,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.315405, 'long': 44.972856}","[ ""АЗС"", ""Остановка общественного транспорта"", ""Нерегулируемый пешеходный переход"", ""Нерегулируемый перекрёсток"" ]",Сунженский  район,820.0,"ст-ца Троицкая, Орджоникидзевская-Назрань, 8 км",['Ясно'],Наезд на пешехода,2018-10-02 18:25:00,Тяжёлый,0,4,Республика Ингушетия,"['Сухое', 'Отсутствие освещения']",4,"['Все участники', 'Пешеходы']",POINT (44.972856 43.315405),Пешеход,Мужской,['Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода'],"Раненый, находящийся (находившийся) на стационарном лечении",2002.0,ВАЗ,Серый," Жигули  ВАЗ-2108, 09 и модификации                       ","В-класс (малый) до 3,9 м",Водитель,Мужской,"[""Uknown""]",Не пострадал,15.0
1007,2448421,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.5017, 'long': 44.9894}","[""Uknown""]",Сунженский  район,210.0,"Орджоникидзевская-Назрань, 22 км",['Ясно'],Столкновение,2017-12-15 21:00:00,Тяжёлый,0,2,Республика Ингушетия,"['Сухое', 'Отсутствие освещения']",2,['Все участники'],POINT (44.9894 43.5017),,,,,1998.0,BMW,Иные цвета,3er,"В-класс (малый) до 3,9 м",Водитель,Мужской,"['Превышение установленной скорости движения', 'Несоблюдение бокового интервала', 'Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут водитель)']",Скончался на месте ДТП до приезда скорой медицинской помощи,16.0
1008,2449391,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.1678, 'long': 44.9472}","[""Uknown""]",Сунженский  район,600.0,"Сурхахи-Алхасты, 5 км",['Ясно'],Наезд на препятствие,2017-03-02 18:50:00,Тяжёлый,0,2,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части', 'Отсутствие освещения']",2,['Все участники'],POINT (44.9472 43.1678),,,,,2012.0,ВАЗ,Иные цвета,ВАЗ 2131 и модификации,Минивэны и универсалы повышенной вместимости,Водитель,Мужской,"['Неправильный выбор дистанции', 'Превышение установленной скорости движения']","Раненый, находящийся (находившийся) на стационарном лечении",6.0
1009,2448839,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.2992, 'long': 45.0631}","[ ""Выезд с прилегающей территории"", ""Жилые дома индивидуальной застройки"", ""Крупный торговый объект (являющийся объектом массового тяготения пешеходов и (или) транспорта)"", ""Территориальное подразделение МВД России (либо его структурное подразделение)"" ]",Сунженский  район,800.0,"пгт Сунжа, ул Свердлова, 17",['Пасмурно'],Наезд на пешехода,2018-02-01 19:15:00,Тяжёлый,0,1,Республика Ингушетия,"['Мокрое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части', 'Отсутствие освещения']",2,"['Все участники', 'Пешеходы']",POINT (45.0631 43.2992),Пешеход,Мужской,"['Пешеход в состоянии алкогольного опьянения', 'Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)']","Раненый, находящийся (находившийся) на стационарном лечении",2010.0,ВАЗ,Серый, Жигули  ВАЗ-2107 модификации,"В-класс (малый) до 3,9 м",Водитель,Мужской,['Превышение установленной скорости движения'],Не пострадал,5.0
1010,2448561,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': None, 'long': None}","[ ""АЗС"" ]",Сунженский  район,220.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 590 км",['Ясно'],Столкновение,2015-03-07 05:30:00,С погибшими,1,2,Республика Ингушетия,"['Сухое', 'Отсутствие освещения']",3,['Все участники'],,,,,,2012.0,TOYOTA,Белый,Прочие модели Toyota,Минивэны и универсалы повышенной вместимости,Водитель,Мужской,"['Нарушение правил пользования внешними световыми приборами', 'Несоблюдение требований ОСАГО']",Не пострадал,1.0
